tabua,label,grupo,sexo,tipo,idade,qx,lx,ex
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,3,0.0001991131,999174.0,75.4
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,4,0.0001916189,998975.0,74.4
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,5,0.0001876699,998784.0,73.4
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,6,0.0001861928,998597.0,72.4
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,7,0.0001866695,998411.0,71.5
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,8,0.000189483,998224.0,70.5
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,9,0.0001961013,998035.0,69.5
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,10,0.0002091557,997839.0,68.5
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,11,0.0002325625,997631.0,67.5
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,12,0.0002699656,997399.0,66.5
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,13,0.0003236332,997129.0,65.5
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,14,0.0003935276,996807.0,64.6
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,15,0.0004763501,996414.0,63.6
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,16,0.0005678099,995940.0,62.6
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,17,0.0006615395,995374.0,61.7
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,18,0.0007515943,994716.0,60.7
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,19,0.0008328873,993968.0,59.7
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,20,0.0009020711,993140.0,58.8
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,21,0.0009569951,992244.0,57.8
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,22,0.0009976223,991295.0,56.9
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,23,0.0010248766,990306.0,56.0
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,24,0.0010403836,989291.0,55.0
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,25,0.0010472052,988262.0,54.1
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,26,0.0010481314,987227.0,53.1
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,27,0.0010457511,986192.0,52.2
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,28,0.0010428245,985161.0,51.2
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,29,0.0010417837,984133.0,50.3
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,30,0.001044681,983108.0,49.3
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,31,0.0010533364,982081.0,48.4
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,32,0.0010691129,981047.0,47.4
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,33,0.0010931419,979998.0,46.5
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,34,0.0011263791,978927.0,45.5
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,35,0.0011698651,977824.0,44.6
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,36,0.0012239656,976680.0,43.6
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,37,0.001289608,975485.0,42.7
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,38,0.0013672425,974227.0,41.8
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,39,0.0014575733,972895.0,40.8
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,40,0.0015612104,971477.0,39.9
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,41,0.0016790018,969960.0,38.9
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,42,0.0018117265,968331.0,38.0
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,43,0.0019604799,966577.0,37.1
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,44,0.0021263296,964682.0,36.1
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,45,0.0023107433,962631.0,35.2
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,46,0.0025148862,960406.0,34.3
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,47,0.0027404001,957991.0,33.4
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,48,0.0029891469,955366.0,32.5
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,49,0.0032632387,952510.0,31.6
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,50,0.0035646488,949402.0,30.7
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,51,0.0038958811,946018.0,29.8
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,52,0.004259815,942332.0,28.9
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,53,0.0046592219,938318.0,28.0
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,54,0.005097523,933946.0,27.2
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,55,0.0055782956,929185.0,26.3
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,56,0.0061056374,924002.0,25.5
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,57,0.0066842113,918360.0,24.6
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,58,0.0073184713,912222.0,23.8
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,59,0.008013604,905546.0,22.9
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,60,0.0087755365,898289.0,22.1
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,61,0.0096104779,890406.0,21.3
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,62,0.0105256892,881849.0,20.5
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,63,0.0115288397,872567.0,19.8
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,64,0.0126271357,862507.0,19.0
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,65,0.0138316328,851616.0,18.2
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,66,0.0151510872,839837.0,17.5
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,67,0.0165960639,827112.0,16.8
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,68,0.018178971,813386.0,16.0
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,69,0.0199136179,798599.0,15.3
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,70,0.0218137531,782696.0,14.6
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,71,0.023894204,765623.0,14.0
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,72,0.0261708214,747329.0,13.3
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,73,0.0286630797,727770.0,12.7
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,74,0.0313923232,706910.0,12.0
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,75,0.0343781881,684719.0,11.4
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,76,0.0376456477,661179.0,10.8
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,77,0.0412216511,636289.0,10.3
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,78,0.0451314501,610060.0,9.7
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,79,0.0494118483,582527.0,9.2
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,80,0.0540943479,553743.0,8.6
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,81,0.0592134814,523789.0,8.1
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,82,0.064808708,492774.0,7.6
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,83,0.0709234783,460838.0,7.2
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,84,0.0776062615,428153.0,6.7
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,85,0.0849002274,394926.0,6.3
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,86,0.0928587468,361397.0,5.9
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,87,0.101542411,327838.0,5.5
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,88,0.1110108185,294548.0,5.1
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,89,0.1213272006,261850.0,4.7
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,90,0.1325679496,230081.0,4.4
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,91,0.1448080296,199579.0,4.1
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,92,0.1581182712,170679.0,3.7
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,93,0.1725814942,143691.0,3.4
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,94,0.1882813864,118893.0,3.2
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,95,0.205300071,96508.0,2.9
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,96,0.2237457027,76695.0,2.6
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,97,0.2436991431,59534.0,2.4
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,98,0.2652549372,45026.0,2.2
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,99,0.2885437547,33083.0,2.0
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,100,0.3135964381,23537.0,1.8
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,101,0.3405239004,16156.0,1.6
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,102,0.3693667774,10654.0,1.4
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,103,0.4062675254,6719.0,1.2
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,104,0.4486313948,3989.0,1.0
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,105,0.4951993429,2200.0,0.9
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,106,0.5461625216,1110.0,0.7
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,107,0.6016906041,504.0,0.6
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,108,0.6615649727,201.0,0.5
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,109,0.7250264216,68.0,0.3
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,110,0.7905941252,19.0,0.2
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,111,0.855635952,4.0,0.2
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,112,0.9153523739,1.0,0.1
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,113,0.9629801222,,
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,114,0.9912628352,,
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,115,0.9996218265,,
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,116,0.9999999975,,
BR-EMSmt-2021-M,BR-EMSmt 2021 (M),BR-EMS,M,mt,117,1.0,,
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,0,0.0003545253,1000000.0,83.2
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,1,0.0002256076,999645.0,82.2
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,2,0.0001953352,999420.0,81.2
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,3,0.00018014,999225.0,80.2
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,4,0.0001711131,999045.0,79.3
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,5,0.0001654968,998874.0,78.3
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,6,0.0001621639,998708.0,77.3
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,7,0.0001608317,998547.0,76.3
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,8,0.0001621559,998386.0,75.3
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,9,0.0001676263,998224.0,74.3
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,10,0.000179138,998057.0,73.3
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,11,0.0001979666,997878.0,72.4
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,12,0.0002240586,997680.0,71.4
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,13,0.0002555375,997457.0,70.4
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,14,0.0002898166,997202.0,69.4
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,15,0.0003238074,996913.0,68.4
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,16,0.000354625,996590.0,67.4
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,17,0.0003804072,996237.0,66.5
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,18,0.0004002628,995858.0,65.5
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,19,0.0004141746,995459.0,64.5
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,20,0.0004229018,995047.0,63.5
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,21,0.0004275454,994626.0,62.6
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,22,0.0004295039,994201.0,61.6
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,23,0.0004303008,993774.0,60.6
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,24,0.0004311444,993346.0,59.7
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,25,0.0004332122,992918.0,58.7
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,26,0.0004374191,992488.0,57.7
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,27,0.0004445264,992054.0,56.7
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,28,0.0004551075,991613.0,55.8
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,29,0.0004695738,991161.0,54.8
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,30,0.000488241,990696.0,53.8
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,31,0.0005112644,990212.0,52.8
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,32,0.000539028,989706.0,51.9
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,33,0.0005716513,989172.0,50.9
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,34,0.0006093606,988607.0,49.9
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,35,0.00065248,988005.0,48.9
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,36,0.0007012212,987360.0,48.0
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,37,0.000755949,986668.0,47.0
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,38,0.0008170885,985922.0,46.0
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,39,0.0008850899,985116.0,45.1
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,40,0.0009604207,984244.0,44.1
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,41,0.0010437384,983299.0,43.2
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,42,0.001135621,982273.0,42.2
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,43,0.0012368706,981157.0,41.3
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,44,0.0013483463,979944.0,40.3
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,45,0.0014708876,978622.0,39.4
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,46,0.0016056642,977183.0,38.4
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,47,0.0017536568,975614.0,37.5
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,48,0.0019163234,973903.0,36.5
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,49,0.0020948383,972037.0,35.6
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,50,0.0022907592,970000.0,34.7
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,51,0.0025058503,967778.0,33.8
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,52,0.0027417309,965353.0,32.9
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,53,0.0030007045,962706.0,31.9
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,54,0.0032849944,959818.0,31.0
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,55,0.0035968481,956665.0,30.1
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,56,0.0039388176,953224.0,29.3
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,57,0.0043144355,949469.0,28.4
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,58,0.0047266324,945373.0,27.5
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,59,0.0051783979,940904.0,26.6
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,60,0.0056748589,936032.0,25.8
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,61,0.0062190159,930720.0,24.9
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,62,0.0068166499,924932.0,24.1
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,63,0.0074716172,918627.0,23.2
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,64,0.0081906672,911763.0,22.4
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,65,0.0089797158,904295.0,21.6
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,66,0.0098449948,896175.0,20.8
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,67,0.0107955489,887352.0,20.0
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,68,0.0118386959,877773.0,19.2
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,69,0.0129839252,867381.0,18.4
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,70,0.0142412286,856119.0,17.7
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,71,0.0156207259,843927.0,16.9
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,72,0.0171349675,830744.0,16.2
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,73,0.0187982793,816509.0,15.5
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,74,0.0206242479,801160.0,14.8
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,75,0.0226288264,784637.0,14.1
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,76,0.0248314142,766882.0,13.4
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,77,0.0272495388,747839.0,12.8
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,78,0.0299051555,727461.0,12.1
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,79,0.0328239872,705706.0,11.5
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,80,0.0360314673,682542.0,10.9
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,81,0.0395550131,657949.0,10.3
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,82,0.0434281254,631924.0,9.7
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,83,0.0476853125,604480.0,9.2
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,84,0.0523680636,575655.0,8.6
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,85,0.0575149199,545509.0,8.1
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,86,0.063181791,514135.0,7.6
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,87,0.0694154581,481651.0,7.1
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,88,0.0762773546,448217.0,6.6
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,89,0.0838367079,414028.0,6.2
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,90,0.0921620481,379317.0,5.8
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,91,0.1013332766,344358.0,5.3
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,92,0.1114511145,309463.0,4.9
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,93,0.122605117,274973.0,4.6
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,94,0.1349130031,241260.0,4.2
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,95,0.1485020565,208711.0,3.8
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,96,0.1635039763,177717.0,3.5
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,97,0.1800885327,148660.0,3.2
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,98,0.1984233589,121888.0,2.9
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,99,0.2187140517,97702.0,2.6
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,100,0.2411831912,76333.0,2.4
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,101,0.2660654905,57923.0,2.1
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,102,0.2936315215,42512.0,1.9
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,103,0.3241673555,30029.0,1.7
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,104,0.3579788802,20295.0,1.4
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,105,0.3954921207,13030.0,1.3
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,106,0.4369781903,7876.0,1.1
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,107,0.4828689008,4435.0,0.9
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,108,0.533396625,2293.0,0.7
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,109,0.588770321,1070.0,0.6
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,110,0.651327613,440.0,0.5
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,111,0.7366778976,153.0,0.3
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,112,0.8282022535,40.0,0.2
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,113,0.9165748019,7.0,0.1
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,114,0.9809465143,1.0,
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,115,0.9998161972,,
BR-EMSmt-2021-F,BR-EMSmt 2021 (F),BR-EMS,F,mt,116,1.0,,
BR-EMSsb-2015-M,BR-EMSsb 2015 (M),BR-EMS,M,sb,0,0.0003372,1000000.0,82.4
BR-EMSsb-2015-M,BR-EMSsb 2015 (M),BR-EMS,M,sb,1,0.0001568,999663.0,81.4
BR-EMSsb-2015-M,BR-EMSsb 2015 (M),BR-EMS,M,sb,2,9.41e-05,999506.0,80.4
BR-EMSsb-2015-M,BR-EMSsb 2015 (M),BR-EMS,M,sb,3,6.88e-05,999412.0,79.4
BR-EMSsb-2015-M,BR-EMSsb 2015 (M),BR-EMS,M,sb,4,5.82e-05,999343.0,78.4
BR-EMSsb-2015-M,BR-EMSsb 2015 (M),BR-EMS,M,sb,5,5.43e-05,999285.0,77.4
